Conditions,RT,Subject,Shapeg1,Shapel1,Shapeg2,Shapel2,ShapeChange,congruence,congruence_pair,ImagePair,Image-1,Image-2,Trial
265,1.51018751051743,5,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
265,0.764659153413959,6,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
265,0.853546289377846,6,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
265,0.919816864654422,7,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
265,1.90824965189677,7,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
265,0.601617345353588,8,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
265,2.32896383618936,8,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
266,2.69112879293971,1,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,0.815160362166353,1,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
266,1.64752286986914,2,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,1.30494000867475,2,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
266,0.636321329511702,3,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,1.30546051263809,3,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
266,0.606571664160583,4,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,1.86782686773222,4,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
266,0.619788361596875,5,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,1.09408660483314,5,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
266,0.423441039049067,6,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,0.752388160559349,6,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
266,1.59728381922469,7,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,0.67916834296193,7,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
266,0.583476239698939,8,6,1,7,6,"Both Change",NaN,NaN,266,6,6,1
266,1.36976109002717,8,6,1,7,6,"Both Change",NaN,NaN,266,6,6,2
267,0.848946793121286,1,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,0.761369861080311,1,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
267,0.920742921996862,2,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,0.608566587558016,2,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
267,0.588278366136365,3,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,2.13390267186332,3,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
267,0.585887859633658,4,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,0.598579947662074,4,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
267,0.856452314765193,5,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,1.3521399020683,5,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
267,0.494796132436022,6,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,0.789973244653083,6,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
267,0.732182046864182,7,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,1.00960307975765,7,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
267,0.579401646158658,8,6,1,1,7,"Both Change",NaN,NaN,267,6,6,1
267,0.902453729417175,8,6,1,1,7,"Both Change",NaN,NaN,267,6,6,2
268,1.30925681989174,1,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,1.2111988425022,1,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
268,1.48196886002552,2,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,0.783423104323447,2,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
268,0.697245815186761,3,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,1.11356020078529,3,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
268,0.591187617275864,4,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,0.506200596108101,4,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
268,0.500977374613285,5,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,0.506462167715654,5,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
268,0.514031616155989,6,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,0.640739602502435,6,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
268,0.606984841753729,7,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,0.738613424124196,7,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
268,0.612560539739206,8,6,1,2,7,"Both Change",NaN,NaN,268,6,6,1
268,0.63901856681332,8,6,1,2,7,"Both Change",NaN,NaN,268,6,6,2
269,0.646265156217851,1,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,1.81471756717656,1,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
269,1.06146756920498,2,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,0.780545523390174,2,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
269,1.13094708858989,3,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,1.1496239467524,3,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
269,0.611657941713929,4,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,0.608394747949205,4,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
269,0.683305397164077,5,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,0.737644846783951,5,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
269,0.734526514424942,6,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,0.453782759490423,6,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
269,0.605724195600487,7,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,0.85035787220113,7,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
269,0.560698982677422,8,6,1,3,7,"Both Change",NaN,NaN,269,6,6,1
269,1.51912111940328,8,6,1,3,7,"Both Change",NaN,NaN,269,6,6,2
270,1.67939648509491,1,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,0.867973488639109,1,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
270,0.978173139272258,2,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,0.712907561915927,2,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
270,2.54651136195753,3,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,2.47284200496506,3,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
270,0.521726278821006,4,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,0.768249898275826,4,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
270,1.48608157515991,5,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,0.497035619453527,5,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
270,0.826353691751137,6,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,0.46456731017679,6,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
270,0.671093639102764,7,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,0.939474909682758,7,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
270,2.48740585474297,8,6,1,4,7,"Both Change",NaN,NaN,270,6,6,1
270,1.08697432023473,8,6,1,4,7,"Both Change",NaN,NaN,270,6,6,2
271,1.07624871120788,1,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,1.61706619872712,1,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
271,1.30828560341615,2,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,0.80004316510167,2,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
271,1.56671806215309,3,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,4.36733099608682,3,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
271,1.95719140116125,4,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,1.61287841375452,4,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
271,0.655395823530853,5,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,0.589093578164466,5,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
271,0.642667373642325,6,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,0.487110267044045,6,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
271,0.727288429043256,7,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,1.00021846510936,7,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
271,1.0994851848809,8,6,1,5,7,"Both Change",NaN,NaN,271,6,6,1
271,0.782070087152533,8,6,1,5,7,"Both Change",NaN,NaN,271,6,6,2
272,1.28904777381103,1,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,0.712647749809548,1,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
272,2.43854767933954,2,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,1.43635247182101,2,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
272,1.14696395129431,3,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,1.46393185539637,3,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
272,0.835920116282068,4,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,0.845917606086005,4,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
272,0.63224409671966,5,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,6.19505852519069,5,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
272,0.542040012194775,6,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,0.632555519347079,6,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
272,1.10434126760811,7,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,1.53702997753862,7,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
272,0.761135267675854,8,6,1,6,7,"Local Change",NaN,NaN,272,6,6,1
272,1.59913124213926,8,6,1,6,7,"Local Change",NaN,NaN,272,6,6,2
273,0.737680915393867,1,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,1.08449408179149,1,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
273,0.739932425320148,2,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,0.703748743515462,2,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
273,0.635820765979588,3,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,2.4388684858568,3,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
273,0.50375437369803,4,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,0.700308138388209,4,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
273,1.194814841263,5,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,1.13008319854271,5,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
273,0.867293754359707,6,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,0.431061218259856,6,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
273,0.63077935448382,7,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,1.07859611115418,7,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
273,0.757530153961852,8,6,1,7,7,"Both Change",NaN,NaN,273,6,6,1
273,1.19826013827696,8,6,1,7,7,"Both Change",NaN,NaN,273,6,6,2
274,2.41425524221268,1,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,3.29563398275059,1,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
274,0.667130770510994,2,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,0.997070222045295,2,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
274,3.29882210667711,3,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,2.29621401475742,3,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
274,1.13562488049502,4,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,2.23256267455872,4,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
274,1.37523620622233,5,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,0.781420263461769,5,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
274,0.692900852649473,6,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,1.37954275414813,6,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
274,1.10822965286206,7,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,0.888987776474096,7,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
274,2.06576062797103,8,7,1,1,2,"Both Change",NaN,NaN,274,7,7,1
274,1.54535012471024,8,7,1,1,2,"Both Change",NaN,NaN,274,7,7,2
275,0.672132887761109,1,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.660576524911448,1,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
275,0.742539050988853,2,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.71810732409358,2,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
275,0.829618058516644,3,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.955293247592635,3,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
275,0.66970924497582,4,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.895123566209804,4,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
275,0.458902173442766,5,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.672419091570191,5,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
275,0.571000564144924,6,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.642055378062651,6,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
275,0.591891397372819,7,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.62534294615034,7,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
275,0.569925246760249,8,7,1,2,2,"Both Change",NaN,NaN,275,7,7,1
275,0.685745168244466,8,7,1,2,2,"Both Change",NaN,NaN,275,7,7,2
276,0.900200753239915,1,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,1.34115066868253,1,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
276,0.741554931737483,2,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,1.11774827900808,2,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
276,1.55585756187793,3,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,2.9822295519989,3,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
276,1.50617244490422,4,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,0.521163841185626,4,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
276,0.902029701857828,5,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,0.763563015847467,5,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
276,0.769122292404063,6,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,0.646898851497099,6,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
276,1.90671922336332,7,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,0.774265165557154,7,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
276,0.606787490076385,8,7,1,3,2,"Both Change",NaN,NaN,276,7,7,1
276,0.788381528574973,8,7,1,3,2,"Both Change",NaN,NaN,276,7,7,2
277,0.725695540080778,1,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,0.728586610173807,1,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
277,1.00555341155268,2,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,0.562354038935155,2,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
277,0.87697014445439,3,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,0.75301863020286,3,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
277,1.25121431390289,4,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,1.71007777942577,4,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
277,0.629647734574974,5,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,0.575833480921574,5,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
277,0.565071803168394,6,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,0.817930030170828,6,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
277,0.616147472406738,7,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,0.619151147315279,7,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
277,0.757150992518291,8,7,1,4,2,"Both Change",NaN,NaN,277,7,7,1
277,0.563677438767627,8,7,1,4,2,"Both Change",NaN,NaN,277,7,7,2
278,5.80282544251531,1,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,2.69457760883961,1,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
278,1.35483655298594,2,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,0.717467470676638,2,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
278,5.7465303640347,3,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,4.19972429412883,3,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
278,6.16338255495066,4,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,1.61179107346106,4,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
278,2.69849121267907,5,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,1.86095181573182,5,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
278,1.21562561951578,6,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,0.743170400499366,6,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
278,2.86471352051012,7,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,1.09859431651421,7,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
278,1.40661248343531,8,7,1,5,2,"Both Change",NaN,NaN,278,7,7,1
278,2.0019966828404,8,7,1,5,2,"Both Change",NaN,NaN,278,7,7,2
279,2.74173146334942,1,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,2.68680201133247,1,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
279,0.882181343040429,2,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,1.29504310060292,2,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
279,2.86170134157874,3,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,2.70547095208894,3,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
279,0.928176892804913,4,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,1.34958869917318,4,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
279,2.43142601102591,5,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,1.34142719570082,5,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
279,0.83598550921306,6,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,0.546763843041845,6,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
279,1.32484349689912,7,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,1.72981617262121,7,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
279,3.64014402870089,8,7,1,6,2,"Both Change",NaN,NaN,279,7,7,1
279,0.714107800391503,8,7,1,6,2,"Both Change",NaN,NaN,279,7,7,2
280,4.34137265267782,1,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,7.49371993530076,1,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
280,0.775857174885459,2,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,2.99990235047881,2,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
280,2.73362391628325,3,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,2.19372192944866,3,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
280,5.01666082133306,4,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,3.99383283348288,4,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
280,5.14626017108094,5,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,4.44503125367919,5,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
280,3.93856967252214,6,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,4.13693009945564,6,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
280,5.55382832931355,7,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,3.74296161241364,7,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
280,0.877929631387815,8,7,1,7,2,"Local Change",NaN,NaN,280,7,7,1
280,2.48012348997872,8,7,1,7,2,"Local Change",NaN,NaN,280,7,7,2
281,3.34111078793649,1,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,2.03917034878395,1,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
281,1.16400012199301,2,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,0.85302255966235,2,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
281,2.86514986411203,3,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,3.38599729747511,3,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
281,0.688927427341696,4,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,0.916096506989561,4,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
281,0.680268585914746,5,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,0.726924516086001,5,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
281,0.50464377575554,6,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,0.998971601366065,6,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
281,0.768202979583293,7,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,1.07182281406131,7,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
281,0.936475046910346,8,7,1,1,3,"Both Change",NaN,NaN,281,7,7,1
281,1.88896402390674,8,7,1,1,3,"Both Change",NaN,NaN,281,7,7,2
282,0.829630961176008,1,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,0.981673272326589,1,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
282,0.909564840956591,2,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,0.744600540259853,2,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
282,1.87791526247747,3,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,2.22987511416432,3,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
282,0.896862782828975,4,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,0.888872239273041,4,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
282,0.561387514229864,5,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,0.711990888346918,5,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
282,0.696052028099075,6,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,1.08796547725797,6,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
282,0.588243177160621,7,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,1.25530503597111,7,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
282,0.775047241244465,8,7,1,2,3,"Both Change",NaN,NaN,282,7,7,1
282,0.673817561473697,8,7,1,2,3,"Both Change",NaN,NaN,282,7,7,2
283,0.883485682192259,1,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,1.14229437010363,1,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
283,0.64586165570654,2,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,0.723975090892054,2,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
283,0.684205355937593,3,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,0.644583708140999,3,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
283,0.610847128438763,4,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,0.82336819783086,4,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
283,0.684982739854604,5,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,0.78703085728921,5,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
283,0.554155293735676,6,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,0.551551307318732,6,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
283,1.50264474702999,7,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,1.09121958061587,7,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
283,0.798031233833171,8,7,1,3,3,"Both Change",NaN,NaN,283,7,7,1
283,0.917282963055186,8,7,1,3,3,"Both Change",NaN,NaN,283,7,7,2
284,0.899158865446225,1,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.961956579121761,1,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
284,1.22342408972327,2,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.520948015269823,2,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
284,1.34008444193751,3,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.86019583849702,3,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
284,0.80295300274156,4,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.737090619863011,4,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
284,0.84038648090791,5,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.500511120306328,5,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
284,0.422543719410896,6,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.593612726195715,6,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
284,1.01094612677116,7,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.798791609588079,7,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
284,0.694515148294158,8,7,1,4,3,"Both Change",NaN,NaN,284,7,7,1
284,0.714239465887658,8,7,1,4,3,"Both Change",NaN,NaN,284,7,7,2
285,1.00447105651256,1,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,3.72730397083797,1,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
285,1.43095007969532,2,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,1.06078548892401,2,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
285,1.76292521518189,3,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,2.45426924747881,3,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
285,0.580659653060138,4,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,0.804781364859082,4,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
285,2.47088930837344,5,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,2.0776451282436,5,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
285,0.993448100285605,6,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,0.503510396578349,6,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
285,0.780439663212746,7,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,1.00265677005518,7,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
285,1.8967645468656,8,7,1,5,3,"Both Change",NaN,NaN,285,7,7,1
285,0.734446166083217,8,7,1,5,3,"Both Change",NaN,NaN,285,7,7,2
286,1.03431338618975,1,7,1,6,3,"Both Change",NaN,NaN,286,7,7,1
286,1.69436764763668,1,7,1,6,3,"Both Change",NaN,NaN,286,7,7,2
286,1.47527473815717,2,7,1,6,3,"Both Change",NaN,NaN,286,7,7,1
286,2.94996475230437,2,7,1,6,3,"Both Change",NaN,NaN,286,7,7,2
